"movie_id","vote_average","votes_count"
"9121","8","1"
"9122","7","1"
"9123","8","1"
"9124","9","1"
"9125","6","1"
"9126","5","2"
"9127","7","1"
"9128","8","1"
"9129","4","2"
"9130","4.5","2"
"9131","7","1"
"9132","8","2"
"9133","7","1"
"9134","8","1"
"9135","7","1"
"9136","7","1"
"9137","6","1"
"9138","8","1"
"9139","8","1"
"9140","6","1"
"9141","5","1"
"9142","7","1"
"9143","9","1"
"9144","7","1"
"9145","7","1"
"9146","7","1"
"9147","7","1"
"9148","8","1"
"9149","8","1"
"9150","7","1"
"9151","7","1"
"9152","8","1"
"9153","8","1"
"9154","6","1"
"9155","6","1"
"9156","8","1"
"9157","9","1"
"9158","6","1"
"9159","8","1"
"9160","8","1"
"9161","7","1"
"9162","7","1"
"9163","8","1"
"9164","7","1"
"9165","7","1"
"9166","8","1"
"9167","7","1"
"9168","8","1"
"9169","8","1"
"9170","7","1"
"9171","8","1"
"9172","7","1"
"9173","8","2"
"9174","7","1"
"9175","7","1"
"9176","8","1"
"9177","7","1"
"9178","7","1"
"9179","8","1"
"9180","8","1"
"9181","7","1"
"9182","8","1"
"9183","8","1"
"9184","8","1"
"9185","9","1"
"9186","8","1"
"9187","7","1"
"9188","7","1"
"9189","8","1"
"9190","7","1"
"9191","6","1"
"9192","6","1"
"9193","7","1"
"9194","6","1"
"9195","7","1"
"9196","8","1"
"9197","8","1"
"9198","7","1"
"9199","7","1"
"9200","7","1"
"9201","8","1"
"9202","7","1"
"9208","5.5","6"
"9210","7.5","2"
"9214","8","1"
"9225","7","1"
"9230","8","2"
"9235","6","1"
"9240","8","1"
"9245","7","1"
"9250","7","1"
"9251","7","1"
"9252","7","3"
"9253","7","1"
"9254","7.5999999046","5"
"9255","7.2857141495","7"
"9256","6.8000001907","5"
"9257","6.75","4"
"9258","2","1"
"9259","5.1666698456","6"
"9260","7","1"
"9261","6.6666698456","3"
"9262","7","1"
"9263","5","1"
"9264","7","2"
"9265","5.5","2"
"9266","4.5","2"
"9267","7.5","4"
"9268","5.5714302063","7"
"9269","5","3"
"9270","7.4000000954","5"
"9271","5.75","4"
"9272","7","2"
"9273","5","2"
"9274","4","2"
"9275","6","1"
"9276","7","2"
"9277","8.25","8"
"9278","6","3"
"9279","4.3333334923","3"
"9280","7.5","2"
"9281","6.6666665077","6"
"9282","8","8"
"9283","5","2"
"9284","6","1"
"9285","6.8000001907","5"
"9286","6","7"
"9287","1.875","8"
"9288","5","2"
"9289","7","4"
"9290","4.5","4"
"9291","6.4000000954","10"
"9292","7.25","4"
"9293","4.5","2"
"9294","6.2857141495","7"
"9295","7","1"
"9296","6.75","4"
"9297","6.5999999046","5"
"9298","4.25","4"
"9299","7","2"
"9300","7","1"
"9301","7.1666665077","6"
"9302","3.666670084","3"
"9303","5.3333301544","3"
"9304","2","1"
"9305","9","3"
"9306","2","1"
"9307","7","2"
"9308","1.5","2"
"9310","5.6666698456","3"
"9311","7.3333334923","6"
"9312","6.6666665077","3"
"9313","5.5","2"
"9314","9.5","6"
"9315","6.6363635063","11"
"9316","6.3333301544","9"
"9317","7","3"
"9318","9","4"
"9319","6.5999999046","5"
"9320","5.5","4"
"9321","6.8000001907","5"
"9322","8","6"
"9323","7.4285697937","14"
"9324","8","1"
"9325","7.8000001907","5"
"9326","5.5999999046","5"
"9327","5.5","2"
"9330","4","1"
"9331","6.625","16"
"9333","7.2142901421","14"
"9334","6","5"
"9335","6.6666665077","9"
"9336","7.4000000954","5"
"9337","5.5","2"
"9339","4.777780056","9"
"9340","6.444439888","9"
"9341","5.75","16"
"9342","5","4"
"9343","7.7777776718","9"
"9344","7.3333334923","6"
"9346","5","3"
"9347","4.5","2"
"9348","6.2727298737","11"
"9349","4.8000001907","5"
"9350","5.8333301544","12"
"9352","7.5999999046","5"
"9353","7","2"
"9354","6.5","2"
"9355","6.375","8"
"9356","7","1"
"9357","7.25","4"
"9358","7.125","8"
"9359","7","4"
"9360","4.6666698456","3"
"9361","7","8"
"9362","7.1999998093","5"
"9363","6.1999998093","5"
"9366","8.5","8"
"9367","7.4000000954","5"
"9368","7","1"
"9369","6.6666698456","3"
"9370","6","1"
"9371","6.5","2"
"9372","8","3"
"9373","7.5714287758","7"
"9374","7","5"
"9375","7.5","2"
"9377","7.375","8"
"9378","5","4"
"9379","6","4"
"9380","9","1"
"9381","5.4285697937","7"
"9382","6","2"
"9383","5.8571400642","7"
"9384","7.25","8"
"9385","8","5"
"9386","7.1428599358","7"
"9387","6.4000000954","10"
"9388","8","5"
"9390","6.4285712242","7"
"9391","8","1"
"9392","6.9090909958","11"
"9393","7.6666698456","3"
"9394","4.875","8"
"9395","5","1"
"9396","4.5","4"
"9397","6.5","10"
"9398","5","3"
"9399","3","2"
"9400","3","1"
"9401","2","1"
"9402","1","3"
"9403","2","1"
"9405","4","2"
"9406","6","1"
"9407","5.75","4"
"9408","7.5","4"
"9409","7","1"
"9410","7","1"
"9411","6.8000001907","5"
"9412","5","1"
"9413","5","1"
"9414","6","1"
"9415","5.75","4"
"9416","4","1"
"9417","3","1"
"9418","3","2"
"9419","2","1"
"9420","5","1"
"9421","8","3"
"9422","6.3333334923","3"
"9423","4","3"
"9424","5","1"
"9425","5.3333301544","3"
"9426","8","11"
"9427","7","1"
"9428","6.4285697937","7"
"9429","6","1"
"9430","4","2"
"9431","8.5","2"
"9432","4","1"
"9433","7","2"
"9434","7.1999998093","5"
"9437","5.5","4"
"9438","4.5","2"
"9439","8","1"
"9440","5","2"
"9441","5.25","4"
"9442","7","2"
"9443","7.3333301544","3"
"9444","3","1"
"9445","4","1"
"9446","3.4000000954","5"
"9447","3.6666667461","3"
"9448","2","1"
"9449","2","1"
"9450","4","1"
"9451","4.6666665077","3"
"9452","3","1"
"9453","6.5","2"
"9454","6.6666698456","3"
"9455","6","2"
"9456","6.5","4"
"9457","3.666670084","3"
"9458","5.3333334923","3"
"9459","8","3"
"9460","2","1"
"9461","8.75","4"
"9462","6","2"
"9463","6.3333301544","3"
"9464","6.5999999046","5"
"9465","5.5","2"
"9466","6.3333301544","3"
"9467","7","2"
"9468","6","4"
"9469","4","1"
"9470","6.5","4"
"9471","5","5"
"9472","4.3333301544","3"
"9473","5.6666698456","3"
"9474","6","3"
"9475","8.25","4"
"9476","5.4545497894","11"
"9477","5.9000000954","10"
"9478","4","1"
"9479","8","4"
"9480","6.25","8"
"9481","6.5999999046","5"
"9482","5","4"
"9483","7","8"
"9486","5.4285712242","7"
"9487","8.1428575516","7"
"9488","6","2"
"9489","6.2857141495","7"
"9490","7.4000000954","5"
"9491","5.5","2"
"9493","6","4"
"9494","4","1"
"9495","7.3333301544","6"
"9496","5.5","2"
"9497","6","1"
"9499","6.5","2"
"9501","6.5","2"
"9502","6.7333331108","15"
"9503","6","2"
"9504","7","5"
"9506","5.8000001907","5"
"9507","6","1"
"9508","8","2"
"9509","6.3333334923","21"
"9510","3.5999999046","5"
"9511","6.1999998093","5"
"9512","7","1"
"9513","5","1"
"9514","6","2"
"9515","5","4"
"9516","8","1"
"9517","7","1"
"9519","6","1"
"9520","7.5","2"
"9522","7.1999998093","5"
"9523","7.6666698456","3"
"9524","6.4000000954","5"
"9525","6","1"
"9526","8","2"
"9527","6","3"
"9528","4","1"
"9529","7.75","4"
"9530","5.5","4"
"9531","5.75","4"
"9532","7.2727274895","11"
"9533","6.5714287758","14"
"9534","7","2"
"9535","6.8000001907","5"
"9536","2","1"
"9537","3","1"
"9538","7","2"
"9539","7","1"
"9540","7.6666698456","3"
"9541","5","6"
"9542","6","2"
"9543","5.5555553436","9"
"9544","2.5","2"
"9545","4","3"
"9546","7","2"
"9547","8","1"
"9548","5","1"
"9549","7.1999998093","5"
"9550","8.3999996185","5"
"9551","4","1"
"9552","6.6875","16"
"9553","5","1"
"9555","8","2"
"9556","4.5","4"
"9557","2","1"
"9558","7.3333301544","3"
"9559","5.6666665077","3"
"9560","3","1"
"9561","6.5","2"
"9562","6","4"
"9563","7","3"
"9564","6","2"
"9565","5","2"
"9566","7","1"
"9567","6.222219944","9"
"9568","5.8000001907","5"
"9569","5","1"
"9570","5","1"
"9571","5","1"
"9572","5","1"
"9573","4.5","2"
"9574","6","3"
"9575","7","1"
"9576","8","6"
"9577","8","1"
"9579","6","1"
"9580","8","1"
"9581","6.5","2"
"9582","5","1"
"9583","5","1"
"9584","6.25","4"
"9585","3.7999999523","5"
"9586","7","2"
"9587","6","1"
"9588","6.4000000954","5"
"9589","8","4"
"9591","6","1"
"9592","7","1"
"9593","5.8000001907","5"
"9594","4.75","4"
"9595","7.8888888359","9"
"9596","1.1153800488","78"
"9597","7.5","2"
"9598","7.1999998093","5"
"9599","8.3333330154","3"
"9600","3","3"
"9602","6.4545497894","11"
"9603","6.5","4"
"9604","6.5714302063","7"
"9605","5","3"
"9606","2","1"
"9607","4","4"
"9608","6","1"
"9609","8","2"
"9610","6.5714302063","7"
"9611","5","1"
"9612","6.1999998093","5"
"9613","7","1"
"9614","6.3333301544","3"
"9615","4.5","6"
"9616","6","1"
"9617","6.75","4"
"9618","6","4"
"9619","3.2000000477","5"
"9620","6","4"
"9621","6.6666698456","3"
"9622","4","2"
"9623","5.5","2"
"9624","6","1"
"9625","5","1"
"9626","6.1999998093","5"
"9627","4","1"
"9628","3.5","2"
"9629","8","1"
"9630","6","3"
"9631","7.625","8"
"9632","7","2"
"9633","6.6666698456","3"
"9634","7.6666665077","3"
"9635","7.5","2"
"9636","8","1"
"9637","6.25","4"
"9638","6","5"
"9639","8","2"
"9641","3","4"
"9642","6.25","4"
"9643","7.1999998093","5"
"9644","6.5","4"
"9645","6.3333301544","3"
"9646","6","2"
"9647","7","2"
"9648","8.5","2"
"9650","3.5","2"
"9651","5.5","2"
"9652","8","2"
"9653","7","1"
"9654","6.6666665077","9"
"9655","4.6666665077","3"
"9656","6","3"
"9657","6.75","4"
"9658","3.5","2"
"9659","6.5454545021","11"
"9660","6","4"
"9662","6.8888897896","9"
"9663","6","3"
"9664","7","1"
"9665","8.25","4"
"9666","4","1"
"9667","5","3"
"9669","7","1"
"9671","5.1666698456","6"
"9672","6","1"
"9673","6.1538462639","13"
"9674","3","1"
"9675","7.6666698456","3"
"9676","7","3"
"9677","7.6666665077","3"
"9678","5.7142858505","7"
"9679","6.6999998093","10"
"9680","6","1"
"9681","7","2"
"9682","6","2"
"9683","8.5","2"
"9684","7","1"
"9685","7","1"
"9686","8","1"
"9687","6.1999998093","5"
"9688","6.5","2"
"9690","6.6666698456","3"
"9691","5.75","4"
"9692","7.5","4"
"9693","8.1333332062","15"
"9694","5","2"
"9695","8","1"
"9696","7.5","4"
"9697","6","2"
"9698","5","1"
"9699","6","1"
"9700","6","1"
"9701","5","2"
"9702","6","2"
"9703","5","4"
"9704","6","1"
"9705","6.5555553436","9"
"9706","6","1"
"9707","6.25","4"
"9708","5","1"
"9709","5.5","2"
"9710","3.5","2"
"9711","6.1999998093","5"
"9713","6.3333301544","3"
"9714","4.5","2"
"9715","5.75","4"
"9716","8","2"
"9717","6.8000001907","5"
"9718","6","1"
"9719","6","1"
"9721","3.5","2"
"9722","5.5999999046","5"
"9724","6","1"
"9725","3","1"
"9726","4.5909099579","22"
"9727","6","1"
"9728","3","1"
"9729","9","2"
"9730","5.5","2"
"9731","7","1"
"9732","6.3333301544","3"
"9733","6.4000000954","5"
"9736","8","3"
"9737","6","7"
"9738","6.5714287758","7"
"9739","5.875","8"
"9740","6.5384616852","26"
"9741","6.5","10"
"9742","7","2"
"9745","5","1"
"9746","6.75","4"
"9748","5","1"
"9749","5","1"
"9750","2.5","2"
"9751","5","1"
"9753","3.3333332539","3"
"9754","6.25","4"
"9755","7","1"
"9756","6.3333334923","3"
"9757","6.6666698456","3"
"9759","7.4000000954","5"
"9760","3.3333332539","3"
"9761","7.4000000954","5"
"9762","5.5","2"
"9763","6","1"
"9764","8.5","4"
"9765","6","1"
"9766","6.6666665077","3"
"9767","6","1"
"9768","8.3333301544","3"
"9769","6","1"
"9770","7","1"
"9771","5.5","2"
"9772","5.6666665077","12"
"9773","5","1"
"9774","5","1"
"9775","7","1"
"9776","7","1"
"9777","7","2"
"9778","6.5","2"
"9779","6","1"
"9781","5.5","2"
"9782","6","1"
"9783","6.5","2"
"9784","7","1"
"9785","6","3"
"9786","6","1"
"9787","6","1"
"9788","6.5","2"
"9789","7.5","2"
"9791","6","2"
"9792","6","4"
"9793","4.3333301544","3"
"9794","6.5","2"
"9795","7","2"
"9796","4.5999999046","5"
"9797","8","3"
"9798","6.7857141495","14"
"9799","4.6666698456","6"
"9800","7","16"
"9801","4.75","8"
"9802","6.5","12"
"9803","6","4"
"9804","6.3076901436","13"
"9805","5.8571429253","7"
"9806","8","8"
"9807","2.333329916","3"
"9808","7","1"
"9809","6","2"
"9810","8","1"
"9812","7","3"
"9813","7","1"
"9814","5","1"
"9815","6","1"
"9816","5.6666665077","3"
"9817","7","1"
"9819","7","1"
"9820","8","2"
"9821","7.5","2"
"9822","5","1"
"9823","3.3333332539","3"
"9824","2","1"
"9825","6.5","4"
"9826","3.875","8"
"9827","4.5","2"
"9828","6.1428599358","7"
"9829","6.75","4"
"9830","8","1"
"9832","7","1"
"9833","6","1"
"9834","8","1"
"9835","7","2"
"9836","5","2"
"9837","7.3333334923","3"
"9838","4.5","2"
"9839","7.3333301544","3"
"9840","7.5","4"
"9841","7","1"
"9842","7","1"
"9843","6.5","2"
"9844","7","1"
"9845","7.8000001907","5"
"9846","8.6000003815","5"
"9847","6","1"
"9849","4","1"
"9851","5","1"
"9852","6","1"
"9867","9.3333301544","3"
"9868","6.8235301971","17"
"9869","6","7"
"9870","5.75","4"
"9871","8.5","2"
"9872","6","1"
"9873","7","3"
"9874","4","1"
"9875","8.6666698456","3"
"9876","5.3333301544","3"
"9877","5","2"
"9878","8","1"
"9879","5.5999999046","5"
"9880","4.75","4"
"9881","5.5","2"
"9882","6.4000000954","5"
"9883","5","3"
"9884","5.3333334923","6"
"9885","7.25","4"
"9886","8.3333301544","3"
"9889","5.6666665077","6"
"9890","6.5","2"
"9892","5","1"
"9893","5","1"
"9894","5","4"
"9895","7","1"
"9896","4.25","4"
"9897","6.3333334923","3"
"9898","8","1"
"9900","6.3333334923","3"
"9901","6.5","2"
"9902","6","3"
"9903","7.3333301544","3"
"9904","7.25","4"
"9905","7.5","4"
"9906","5","2"
"9907","5.5","2"
"9908","5.5","2"
"9909","7.6666665077","3"
"9910","6","2"
"9911","6","1"
"9912","6","1"
"9913","6","4"
"9914","6","1"
"9915","5","1"
"9916","5","1"
"9917","7","1"
"9918","7.5","2"
"9919","6.25","8"
"9920","5.5999999046","10"
"9921","6","1"
"9922","5.2857098579","7"
"9923","7.5","4"
"9924","5.5","2"
"9925","8","1"
"9926","1.6000000238","5"
"9927","6","1"
"9928","6.3333301544","3"
"9929","8.6666698456","3"
"9930","5.5","2"
"9932","5.3333301544","3"
"9941","6","3"
"9942","7.5","2"
"9943","7.5","2"
"9944","7.5","4"
"9945","7.7142858505","7"
"9946","5.8888897896","9"
"9947","4.2222223282","9"
"9948","5","2"
"9949","6","1"
"9950","7","1"
"9951","5","1"
"9952","5.8333334923","12"
"9953","9.25","4"
"9954","8","2"
"9955","7.6666698456","3"
"9956","8","2"
"9957","5.3333301544","3"
"9958","6","1"
"9959","6","2"
"9960","9","1"
"9962","6.75","4"
"9963","8","4"
"9964","8.25","4"
"9965","6","2"
"9966","6","2"
"9967","4","2"
"9968","6.5","2"
"9969","6.3333334923","3"
"9971","3","1"
"9972","6.5","2"
"9973","4","1"
"9974","5","1"
"9975","5","1"
"9976","7","1"
"9977","4.5","2"
"9978","5","2"
"9980","5","2"
"9981","6","1"
"9982","8","1"
"9984","3","1"
"9985","4","1"
"9986","5","2"
"9987","7","1"
"9988","6.5714302063","7"
"9989","6.6666698456","3"
"9990","5","1"
"9991","6.5","2"
"9992","7.1666665077","6"
"9993","6","1"
"9994","6","1"
"9995","4","1"
"9997","5","1"
"9998","4","1"
"9999","7","3"
"10000","7.5","2"
"10001","6","1"
"10002","6","2"
"10003","5.1999998093","5"
"10004","7","1"
"10005","6","1"
"10006","4","1"
"10007","6","3"
"10008","6","1"
"10009","6.3333334923","3"
"10010","5","1"
"10011","5","1"
"10012","5.3333334923","3"
"10013","6","2"
"10014","5","1"
"10015","5.5","2"
"10016","6.222219944","9"
"10017","5","1"
"10018","7","2"
"10019","4","1"
"10020","7.8000001907","5"
"10021","6","3"
"10022","3.4000000954","5"
"10023","7.5","2"
"10024","4.5","2"
"10025","5","2"
"10026","6","1"
"10027","5.5","6"
"10028","8","2"
"10029","5","3"
"10030","5","1"
"10031","5","1"
"10032","3","3"
"10033","5.5","2"
"10034","5","1"
"10035","1","1"
"10036","5.25","4"
"10037","3","1"
"10038","6","1"
"10039","4","1"
"10040","5","5"
"10041","4","1"
"10042","3","1"
"10044","3","1"
"10045","6","1"
"10046","6","3"
"10047","7","2"
"10048","4.625","8"
"10049","4","1"
"10050","2","1"
"10051","6","1"
"10052","7.5999999046","5"
"10053","8.3333301544","3"
"10054","5","2"
"10055","8","1"
"10056","7","1"
"10057","6.25","4"
"10060","2","1"
"10061","6","1"
"10062","5","1"
"10063","3","2"
"10064","4.6666698456","3"
"10065","7","4"
"10066","5","1"
"10067","5.5","2"
"10068","8.5","2"
"10069","7","2"
"10070","6.3333301544","3"
"10071","4","1"
"10072","7","1"
"10073","3.2857100964","7"
"10074","4.6666665077","3"
"10075","5","2"
"10076","2","1"
"10077","4","1"
"10078","3","1"
"10079","6.5","2"
"10080","5","1"
"10081","7","2"
"10082","7","3"
"10083","6.5","2"
"10084","6","1"
"10085","6","1"
"10086","7.5","2"
"10087","7","1"
"10088","6","1"
"10089","4.6666665077","3"
"10090","6","1"
"10091","5","1"
"10092","6","3"
"10093","6","1"
"10094","5","2"
"10095","6","1"
"10096","6","5"
"10097","5","1"
"10098","9","3"
"10099","9","1"
"10100","2.5","2"
"10102","8.1999998093","5"
"10103","8.8000001907","5"
"10104","1","1"
"10105","5","2"
"10107","4.5","2"
"10108","3","1"
"10109","6","1"
"10110","5.5999999046","5"
"10111","4","1"
"10112","6.5","2"
"10113","6","1"
"10114","6","1"
"10115","5","2"
"10116","8","3"
"10117","5","1"
"10118","4","1"
"10119","9","2"
"10120","3","1"
"10121","5","1"
"10122","6","1"
"10123","6.4772725105","44"
"10124","6","1"
"10125","6","1"
"10126","7","1"
"10127","5.5","2"
"10128","5","1"
"10129","5","5"
"10130","6.3333334923","6"
"10131","5","1"
"10132","6","1"
"10133","7.4000000954","5"
"10134","4","2"
"10135","4.3333301544","3"
"10136","6.3333301544","3"
"10137","6","1"
"10138","7","7"
"10139","7.25","4"
"10140","4.5","4"
"10141","6","1"
"10142","6.75","4"
"10144","6.6666698456","3"
"10145","6.5","2"
"10146","5.5","2"
"10147","6.4000000954","5"
"10148","7","1"
"10149","7.8000001907","5"
"10150","9.1999998093","5"
"10151","7.6666698456","3"
"10152","5.5","2"
"10153","4.5","2"
"10154","5.4000000954","5"
"10155","8","1"
"10156","6","1"
"10157","7","2"
"10158","8.5","2"
"10159","6","5"
"10160","5","1"
"10161","8.6666698456","3"
"10162","8","5"
"10163","7","2"
"10164","5","1"
"10165","8","1"
"10166","6","1"
"10167","2.5","2"
"10168","5","1"
"10169","5","1"
"10170","7","4"
"10171","7.3333301544","3"
"10172","2","2"
"10173","4","1"
"10174","5","1"
"10175","7.5","2"
"10176","7","5"
"10177","5","1"
"10178","7.6666665077","6"
"10179","5","1"
"10180","7","1"
"10183","9","1"
"10184","6.1999998093","5"
"10189","6.1111111641","9"
"10190","8","1"
"10191","6.2142858505","14"
"10192","5.8000001907","5"
"10193","7.4285712242","7"
"10195","6.8333301544","6"
"10196","3.7999999523","5"
"10197","5","1"
"10199","8","1"
"10200","7","7"
"10201","5.7777776718","9"
"10202","5.3333334923","3"
"10203","7","1"
"10204","4.125","8"
"10205","2","1"
"10206","5","1"
"10207","6.6666698456","3"
"10208","6.75","4"
"10209","7","1"
"10210","7","1"
"10211","7","1"
"10212","6","1"
"10213","6.25","4"
"10214","3","3"
"10215","6","3"
"10216","7.1999998093","5"
"10217","8.25","4"
"10218","5","1"
"10219","7","1"
"10220","8.1999998093","5"
"10221","5","1"
"10222","4","3"
"10223","7.7142858505","7"
"10224","4","1"
"10225","4","1"
"10226","6.5","2"
"10227","7.5","6"
"10228","5","3"
"10229","8","4"
"10232","9","1"
"10234","8","6"
"10235","9","1"
"10236","7.4000000954","5"
"10237","9","1"
"10238","7.1666698456","6"
"10239","7","3"
"10241","7","3"
"10242","8","4"
"10243","8.1428575516","7"
"10244","7","2"
"10246","5.6666698456","3"
"10247","6.6666698456","3"
"10248","7.3333301544","3"
"10249","7","2"
"10250","5","1"
"10251","5","1"
"10252","6","2"
"10253","6","4"
"10254","6","1"
"10255","4","1"
"10256","5","1"
"10257","3","1"
"10258","7","1"
"10259","6","1"
"10260","7.25","4"
"10261","4","1"
"10263","3.666670084","3"
"10264","8","1"
"10265","3","1"
"10266","3","1"
"10267","3","1"
"10268","8","3"
"10269","8.6666698456","3"
"10270","4","2"
"10271","6","1"
"10272","4","1"
"10273","6","1"
"10274","6","1"
"10275","3","1"
"10276","5","3"
"10278","7","2"
"10279","6","1"
"10280","6","2"
"10281","3","1"
"10282","5.5","2"
"10283","7","1"
"10284","5.3333301544","3"
"10285","7","2"
"10286","9","1"
"10287","9","1"
"10288","6.6666698456","3"
"10289","8","1"
"10291","9","1"
"10292","3","2"
"10293","6.3333301544","3"
"10294","6.5","2"
"10295","4.4285712242","14"
"10296","7.5","2"
"10297","8","3"
"10299","6.222219944","9"
"10300","7","1"
"10301","5","1"
"10303","6","2"
"10304","4.4285697937","7"
"10305","8","1"
"10306","3.5","2"
"10307","6.6666698456","3"
"10308","10","1"
"10309","10","2"
"10310","6.5999999046","5"
"10311","6.3333301544","3"
"10312","6.3333301544","3"
"10313","7","4"
"10314","5.777780056","9"
"10315","6.5999999046","5"
"10316","6.3333334923","3"
"10317","6.5","2"
"10319","7","1"
"10320","5.8000001907","5"
"10322","8","5"
"10323","8","4"
"10324","6","1"
"10326","5","1"
"10327","3.7999999523","5"
"10328","7","1"
"10329","4","1"
"10330","6.8333334923","6"
"10331","7","4"
"10332","6","3"
"10333","7.5","2"
"10335","8","1"
"10336","4.5","2"
"10337","7.5","2"
"10338","8","3"
"10339","8.25","4"
"10340","7.6666698456","3"
"10341","8.3999996185","5"
"10342","6","3"
"10344","6","2"
"10345","7.4000000954","5"
"10346","7.25","4"
"10347","6.3333301544","3"
"10348","5","1"
"10349","5.5","2"
"10350","4","2"
"10351","5","1"
"10352","4","1"
"10353","5","1"
"10354","5","1"
"10355","7","1"
"10356","4","1"
"10357","3.5999999046","5"
"10358","6.3333301544","6"
"10359","4","2"
"10360","7.3333301544","3"
"10361","1","1"
"10362","8","4"
"10363","7.4000000954","5"
"10364","5","1"
"10366","3","1"
"10367","6","2"
"10368","7","1"
"10369","6","1"
"10370","7","2"
"10371","6","1"
"10372","4","1"
"10373","7.5","2"
"10374","6.5","2"
"10375","5.6666698456","3"
"10376","6","1"
"10377","6","1"
"10378","7.8000001907","5"
"10379","5","1"
"10380","6.5","2"
"10381","7","1"
"10382","4.5","2"
"10383","5","1"
"10384","4.5","2"
"10385","6.5","2"
"10386","8","2"
"10387","7","1"
"10388","3.5","2"
"10389","6","1"
"10390","5","1"
"10391","5","1"
"10392","8.6666698456","3"
"10393","5.5","2"
"10394","6.5","2"
"10395","5.5","2"
"10396","7.6666698456","3"
"10397","7","1"
"10398","6","7"
"10399","5","1"
"10400","5","1"
"10401","4.5","2"
"10402","5","1"
"10403","7.4000000954","5"
"10404","8.2857103348","7"
"10406","4","1"
"10407","5.3333301544","3"
"10408","5.3333334923","3"
"10409","7.6666698456","3"
"10410","8","1"
"10411","5","1"
"10412","7.6666698456","3"
"10413","4","1"
"10414","5","1"
"10415","3.4666700363","15"
"10416","6","1"
"10417","6.5","2"
"10418","5","1"
"10419","6","1"
"10420","6.6666698456","3"
"10421","6","1"
"10422","4","1"
"10423","5","1"
"10424","6","2"
"10425","6.3333301544","3"
"10426","4","1"
"10427","6.8333334923","6"
"10428","6.5","6"
"10429","5.3333301544","3"
"10431","6.25","4"
"10432","5","1"
"10433","7.3333301544","3"
"10434","6.5","2"
"10435","7","1"
"10436","7.3333301544","3"
"10437","8","2"
"10438","4","2"
"10439","5","3"
"10440","6","1"
"10442","5","1"
"10443","7","4"
"10444","6","3"
"10445","7","1"
"10446","4","1"
"10447","6","1"
"10448","5","1"
"10449","6","2"
"10450","3","1"
"10451","7.3333334923","6"
"10452","8.3333301544","3"
"10458","5","1"
"10459","5","1"
"10461","7","6"
"10462","8","1"
"10463","8","1"
"10464","6","1"
"10466","6.3333301544","3"
"10467","6","2"
"10468","7","4"
"10469","7","4"
"10470","5.3333334923","3"
"10471","5","1"
"10472","4.6666698456","3"
"10473","5","1"
"10474","6","1"
"10475","8","2"
"10476","4.6666698456","3"
"10477","2","2"
"10478","5","1"
"10479","5.5","2"
"10480","6","1"
"10481","5.5","2"
"10482","4.5","2"
"10483","5.1666665077","6"
"10484","6.6666698456","3"
"10485","4","2"
"10486","6.3333301544","3"
"10487","7","1"
"10488","5.4000000954","5"
"10489","4.6666665077","3"
"10490","4","1"
"10491","6.3333334923","3"
"10492","5","1"
"10493","5","1"
"10494","7","2"
"10495","3.6666667461","3"
"10496","4","1"
"10497","7.5","2"
"10498","5","1"
"10499","7","2"
"10500","6","1"
"10501","8","2"
"10502","7","1"
"10503","6.5384597778","13"
"10505","7","2"
"10506","7","1"
"10507","9","1"
"10509","9","1"
"10510","6.1999998093","5"
"10511","7.6666698456","3"
"10513","3","3"
"10514","7.6666665077","3"
"10515","7.4000000954","5"
"10516","8.6666669846","3"
"10518","7.3333301544","3"
"10519","6.125","24"
"10520","5","2"
"10521","4.5","2"
"10523","4.5","2"
"10524","7","1"
"10525","4","1"
"10527","6","4"
"10528","6.875","16"
"10529","6.3333334923","6"
"10530","6.75","4"
"10531","7","1"
"10532","5","1"
"10533","6","2"
"10534","6","2"
"10535","6.25","4"
"10536","7","2"
"10537","7.4000000954","5"
"10538","4.5","4"
"10539","5","1"
"10540","6.8333301544","6"
"10541","7","3"
"10542","2","1"
"10543","6.5","2"
"10544","6","3"
"10545","7.5","2"
"10546","7.75","4"
"10547","6","3"
"10548","8","2"
"10549","7.5","2"
"10550","4.5","2"
"10551","7","1"
"10552","6.5","2"
"10553","6.5","2"
"10555","6","5"
"10556","7","1"
"10557","7","1"
"10558","5","1"
"10559","6.5","4"
"10560","6","1"
"10561","6","1"
"10562","5.25","4"
"10563","6","2"
"10564","6","1"
"10565","8","1"
"10566","3.25","4"
"10567","6","1"
"10568","6","1"
"10569","8","1"
"10570","6","3"
"10571","5.5","2"
"10572","5","1"
"10573","7","1"
"10574","8","2"
"10575","5.5","2"
"10576","6.8000001907","5"
"10577","7","1"
"10578","3","2"
"10579","6","1"
"10580","7.3333301544","3"
"10581","6.6666698456","3"
"10582","5.5999999046","5"
"10583","5.25","4"
"10584","6.3333301544","3"
"10585","6","2"
"10586","5.75","4"
"10587","5.8000001907","5"
"10588","2.6666667461","3"
"10589","7","3"
"10590","6.2857098579","7"
"10591","5.625","8"
"10592","6.3333334923","3"
"10593","6","4"
"10594","3","1"
"10597","4","1"
"10598","6.6666698456","3"
"10599","6","1"
"10600","6","2"
"10601","6","1"
"10602","5.6666698456","3"
"10603","5","2"
"10604","6.5","2"
"10605","5","2"
"10606","5","2"
"10607","3","1"
"10608","8","2"
"10609","6.5","2"
"10610","5","2"
"10611","5","1"
"10612","6.1999998093","5"
"10613","4","1"
"10614","5","1"
"10615","5","2"
"10616","6","1"
