"movie_id","abstract"
"132","Gimme Shelter is a film about the Rolling Stones live tour in 1969 and focuses on the free Altamont concert that rapidly descended into chaos and death. This documentary shows parts of the concerts, the violence, and the reaction after the fact by the band themselves."
"134","O’Brother, Where Art Thou? Is a Coen Brother film roughly based on Homer’s “Odyssey.” Taking place in the deep south in the 1930’s the film tells the story of three escaped prison workers and their journey for a buried treasure. On their journey they come across many comical characters and  incredible situations."
"135","Don’t Look Back is a documentary of Bob Dylan’s 1965 tour of England. The film begins with the famous and some say best music video of all times \"Subterranean Homesick Blues.” The cameras follow Dylan as he experiments with the electric guitar for the first time."
"136","Freaks lives up to it’s name. This film follows the lives of various performers in a freak show. Besides the amazing display of human deformity the film tells the story about a trapeze artist woman who agrees to marry a popular but small man from the freak show. Yet the little man’s friends don’t think she really loves him and try to help him find the truth."
"138","The legend of vampire Count Dracula begins here with this original 1931 Dracula film from Bela Lugosi."
"140","This Pedro Almodóvar film explores the sexual misconduct in the Catholic Church in 1960’s Spain. The film is about two boys who are mistreated in a Catholic school and the struggles they face later in life with their sexual identity and hatred for priests."
"141","Donnie Darko is a film about a psychologically troubled boy from an seemingly normal upper-middle-class family in the 1980’s who believes he has only a month to live according to what a rabbit told him in his dream. With great music and a parallel universe the film grew to cult status shortly after it’s release in 2001."
"142","Brokeback Mountain is an Ang Lee film about two modern day cowboys meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live. "
"143","Is a 1930 American film about the lives of young German soldiers during World War 1. The film shows the horrors of war and how these young men had not conceived of such evil when signing up to fight. They eventually become sad, tormented, and confused of their purpose."
"146","Crouching Tiger Hidden Dragon is an epic Chinese martial arts film. Ang Lee delivers in a classical storytelling manner breathtaking landscapes exciting fight scenes and many unforgettably beautiful images. "
"149","Akira is a landmark in Anime story telling. Like Star War films defined science fiction, Akira becomes more than just an Anime with some of the most beautiful and breathtaking animation ever made. The film is based on the comic by the same name by Katsuhiro Otomo . Set in a future Tokyo where life is dangerous and quick and technology wants to control the craziness of a city after World War 3."
"150","48 HRS. A film about a white cop who takes a black criminal out of jail to help him find a killer. They end up making a very comical pair."
"151","Star Trek a futuristic science fiction franchise. With a space ship that can travel faster than the speed of light, galaxies to explore, and cool skin tight suits to beam up in, Star Trek has been, since the 1960’s, a series of Films, various TV series, video games, the host of many spin-offs, and the possibly the first to use the cell phone. Star Trek fans are some of the most devout."
"152","Star Trek – The Motion Picture is the first feature film based off of the popular science fiction TV series by the same name. With such characters as Captain Kirk and Spock this would be the first of many films to come."
"153","Lost in Translation is the widely successful debut film of Sofia Coppola. Set in Tokyo under the bustling city life and lights, the two main characters from different generations build a surprising friendship on their common bond of insomnia and boredom. The film is a slow, dreamy and at times hilarious look at their relationship and the city through which they're aimlessly drifting."
"154","Star Trek 2 – The Wrath of Khan is the second feature film base on the popular TV series. Regarded as the best Star Trek film this one is even enjoyable by non Star Trek fans. Admiral Kirk is in a battle with Khan who seeks revenge on Kirk after being imprisoned by him. The story takes off from a popular episode in original TV series."
"157","The Search for Spock. Spock's body is stuck on planet Genesis as Admiral Kirk and his crew must steal the decommissioned Enterprise spaceship and save him."
"161","Ocean’s Eleven is a remake on the original 1960’s film of the same name starring the “Rat Pack” yet this time with a modern star studded line up. In the film an infamous gangster named Danny Ocean leads a group of eleven friends to rob the biggest casino vault in Las Vegas during a popular boxing match."
"162","Edward Scissorhands is a classic Tim Burton and Johnny Depp film about a small suburban town that receives a visit from a castaway unfinished science experiment named Edward. A satire on the normality of Middle-America and their fear of outsiders. A magical fairytale story of loneliness, learning, and love; that will make you laugh, curse, and cry."
"163","Ocean’s Twelve is the second film with the Ocean Eleven squad. This time they head over to Europe to pull off three separate jobs in three separate countries. A determined criminal is trying to stop them from succeeding to be the greatest thieves of all time while a Europol agent is threatening to take revenge on them by knowing links to the squads past that could put them away for good."
"164","Breakfast at Tiffany’s is a classic public-adored film with the ever charming Audrey Hepburn who makes a living by clipping her wealthy escorts for money. Based the novella by Truman Capote this painfully beautiful story of a lively New York girl who comes to liking a man that has moved in next door has touched it’s viewers and left the popular theme-song “Moon River\" in their head forever."
"167","K-Pax is based on a novel and stars Jeff Bridges as a psychiatrist trying to figure out if his patient Kevin Spacey is an alien from another planet or just faking it."
"168","The Earth must be saved from aliens yet the only solution lies back in time. Kirk and his crew travel back to the crazy year of 1986 where they land in San Francisco."
"169","The aliens are back and this time killing people in Los Angeles. Danny Glover plays the Lieutenant Mike Harrigan who’s working at fighting the war against drugs when he finds out the murderer is the Predator."
"170","28 Days Later is a suspense horror film about an extremely deadly virus that kills most people in the UK, leaving a group of survivors to fight for their lives as the people infected by the virus try to kill them. Will anybody survive the rage?"
"172","The Final Frontier is the fifth in the Star Trek film series and probably the most disliked by fans. A renegade Vulcan hijacks the starship Enterprise in attempt to take it into the center of the galaxy to find God."
"173","The Nautilaus Ship commanded by Captain Nemo go out on an adventure to find the claimed monster that had sunk many ships at sea in the 1860’s. A wonder performance by James Mason and a new twist on the Science Fiction genre."
"182","An American journalist bplayed by George Clooney arrives in Berlin just after the end of World War Two. He becomes involved in a murder mystery surrounding a dead GI who washes up at a lakeside mansion during the Potsdam negotiations between the Allied powers. Soon his investigation connects with his search for his married pre-war German lover played by Cate Blanchett."
"174","The Enterprise must save the peace between the Federation and the Klingons. The sixth and last Star Trek film with the original cast and directed by Nicholas Meyer."
"175","The Big Blue is a captivating tragedy about the friendship and rivalry of two men and their passion for the ocean and diving."
"176","A cruel psychopath looks for people to be the victims of this murderous game. Two men are trapped in a room and must solve riddles and be witness to awful disgusting things before they either escape or die. The film spawn more with the same name and theme."
"177","A turbulent mix of tragic comedy and myth told by director Terry Gilliam. Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves."
"178","Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows."
"179","A thriller about an interpreter who has overheard an assassination attempt in the UK. An American Secret Service agent is sent to investigate as Silvia Broome, the interpreter, is in danger of being killed by the assassins."
"180","A Steven Spielberg film based on the dytopic science fiction short story by Philip K. Dick. Tom Cruise is a cop in the future who arrest people before they kill yet things turn bad when Cruise is accused of a murder and is forced to run and figure out his destiny."
"183","The Wizard is a story about two brothers who run away from divorcing parents to cross the country and compete in a national video game championship."
"184","Jackie Brown is a Quentin Tarantino film based on Elmar Leonards romance novel ‘Punch Drunk.’ The film stars Pam Grier as Jackie Brown, a flight attendant who gets caught in the middle of smuggling fun money for her boss. The least violent of Tarantino's films."
"184","Jackie Brown is a Quentin Tarantino film based on Elmar Leonards romance novel ‘Punch Drunk.’ The film stars Pam Grier as Jackie Brown, a flight attendant who gets caught in the middle of smuggling fun money for her boss."
"185","Clockwork Orange is one of Stanley Kubrick’s greatest works about a gang of dangerous teenagers in future Britain. One member tries to get out and is beaten up and left for the police. He’s given the option to help the police to find his old gang or stay in jail for a long time. Based on a novel, the film was personally put into theathers by the Kubrick adding to the films importance and strength."
"186","Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns."
"187","The first of three films based on the beautiful comic world of Frank Miller. Sin City depicts the comic book almost page for page with it’s heavy contrast black and white extremely violent and graphic imagery. Sin City is set in a dangerous and dark Basin City where corruption, sex and violence is everyday life."
"188","The Sin City series. Director Robert Rodriguez makes the legendary comic artist Frank Miller (Batman and Daredevil) into a series of films depicting his Sin City comics. The films however are not for children."
"190","A German Documentary about the “village of friendship” that was created by American Veteran George Mizo to help the Vietnamese kids suffering from the Vietnam War."
"193","The Enterprise is in a fight against a maniac scientist while Captain Piccard unexpectedly receives help from a legend. The seventh film in the Star Trek series and the first to star the Next Generation Crew."
"195","Trouble in Paradise is one of the most important films of Actor, Producer, and Director Ernst Lubitisch, and his personal favorite of all the films he’s made. A story of two thieves who fall in love and begin doing jobs together under the employment of a beautiful woman who stirs up the relationship."
"196","The final installment of amusing time-traveling trilogy Back to the Future sends Marty and his scientist friend Doc Brown back in time to the Old West in the year 1885. Things are rosy until Marty must somehow travel in time to prevent Doc from being shot dead."
"197","Braveheart is the lavish Hollywood production of an English occupied Scottish Highlands in the 13th century. Mel Gibson plays the roll of a historical freedom fighter and national hero named William Wallace. The brave Wallace must inspire his people to fight for their freedom against great odds. The film became the most successful film at the Oscars in 1995."
"199","The Borg, the biggest enemy of the Federation is approaching the earth. In order to save the planet from alien contact Captain Picard must follow the Borg through time back to the 21st Century where he must face his worst nightmare. This is the eight film in the Star Trek series."
"200","The ninth film of the Star Trek series, now Captain Picard and his crew must travel to a planet with magical properties of prolonging life to save it from being taken over by an alien race. The movie was filmed mostly in the Sierras giving the series a pause away from their space adventures."
"201","Another planned attack on earth and Captain Picard meets his genetic clone and must figure out his past. This is the tenth film in the Star Trek series."
"202","Star Trek is an ever evolving science fiction television series that was produced from 1966 to 1968. All together 80 episodes from which all but one was aired. The incredible popularity of the series boomed once it was sold to a popular television channel. "
"316","In the style of a documentary this tragic comedy tells the story of a relationship crisis between two married couples and their longing to break out of their miserable daily lives.  In this East German post-wall movie Andreas Dresen introduces the sad everyday life of two couples from Frankfurt an der Oder in a honest and tolerable manner."
"191","With 1970’s Germany in the background this film depicts the story of a family from the “R.A.F. Terrorist” group and their search for a normal life and their inner self. "
"194","The fabulous world of Amélie is told in this colorful surrealistic film about a quirky girl with even quirkier hobbies. Audrey Tautou glows in the roll of a lifetime as a charming girl on a mission to uncover a mystery. The film achieved cult status soon after it’s release and became the most successful French production."
"198","To Be or Not to Be is a statement against the Nazi regime. A propaganda film about the Polish resilience with a slight comedic aspect."
"203","Mean Streets is the pioneering artistic film from director Martin Scorseses. With it’s experimental ease this gangster film documented the rules and rights structure and laws of the Italian-American small time criminal ambiance from 1960’s New York."
"204","The Wages of Fear / Le Salaire de la Peur – is a black and white French classic by Clouzot about a South American village in the 1950’s where men who are paid to transporting extremely dangerous nitroglycerine. The story is about the rivalry that grows between the two groups of drivers. An art road genre movie."
"205","Inspired by true events this film takes place in Rwanda in the 1990’s when more than a Million Tutsis’ were killed in a Genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives."
"206","Paradise Found is a biography about the painter Paul Gauguin. Focusing on his personal conflict between citizen life and his family life and the art scene in Frane. In an incredible imagery montage Gauguin manages to make a successful living in the South Pacific, while being in opposition to France."
"207","Dead Poets Society tells the story of a group of college friends who grow an extremely close bond with their English professor. The professor, Keating, tells them of a secret society of people who go against the status quo and encourages them to each go on their own path and ‘seize the day.’"
"208","Star Trek: The Next Generation is a continuation of the popular science fiction television series created by Gene Roddenberry. Set in the 24th Century aboard the USS Enterprise and 80 years after the original Star Trek, This new series gained wide spread popularity."
"209","Season 1 premiered with a two hour pilot on September 28, 1987 and was followed by 178 episodes. "
"210","Encounter at Farpoint was the 2 hour pilot episode that started the ‘Next Generation’ of Star Trek. The crew of the USS Enterprise in caught in a fight of the mind with beings far superior than their own. Will they fall to the mysterious evil or will there be another episode."
"211","Berlin is in Germany is a tragic comedy in which an ex-prisoner from east Berlin must find his place in the newly united city. From Director Hannes Stöhr."
"212","The American screwball comedy from 1944 based off of the theatrical piece of the same name from Joseph Kesselring adapted from the author Julius J. Epstein. Cary Grant’s hands are full when his crazy family neglects his marriage."
"213","Middle-aged Madison Avenue advertising executive Roger O. Thornhill is mistaken for a government agent by a gang of spies. He gets involved in a series of misadventures and is pursued across the States by both the spies and the government whilst being helped by a beautiful blonde."
"214","Saw 3 is the third installment in the Saw trilogy of terror that follows a puzzle playing villain named “Jigsaw” and his deadly games he plays on innocent victims. "
"215","Saw 2 is the second riddle based blood filled terror shocker of a film from the Saw series. Participant victims must follow a list of hints and find their bloody way out before they die of a lethal nerve gas."
"216","A simple, delicate, melodramatic German film about a loneliness. With a double moral story about the tainted love between an old woman and a younger dark-colored immigrant worker."
"217","Indiana Jones and the Ravages of Time is the much awaited fourth film in the Indiana Jones series set to come out in theaters in 2008."
"218","An emotionless killing-machine robot from the future comes back in time to the year 1984 to kill the mother of a future rebel leader. A classic Arnold Schwarzenegger film and known even today as a cult film."
"219","A film Pedro Almodóvar film about the power of lonely women and their return in our modern day culture. Almodóvar goes back into his favorite genre of dramatic comedy as well as filming it in his birth town of La Mancha. The film stars Penelope Cruz."
"220","East of Eden is a film based after the novel of the same name by John Steinbeck. The film illustrates the character of a young rebellious son, played by James Dean, who only really wants his father’s love."
"221","The most intimate of Nicholas Ray’s films. About a young troubled youth in a new town. This film embodies what it was like for post-war kids in Middle-America. The kid, played by James Dean in his one of his greatest yet sadly his last performance as he was killed in a car crash before the films release, finds friends, a girl, and shows off with knife fights and racing cars towards cliffs. "
"222","Berlin is Walter Ruttmanns black and white documentary of Berlin in 1927. The big city symphony shows a day in the life of metropolitan Berlin. Showing the industrial uprising as well as the lives and working circumstances of the time."
"223","Rebecca is the first Hollywood film from Alfred Hitchcock and received the Academy Award for Best Picture in 1941. A timeless tale of a woman who marries a widower and fears that she will never live up to the deceased wife. With excellently played rolls and a story that never seems wrong this film is a true classic."
"224","Man of Marble is a Polish film about a student making a film about a bricklayer who was once idolized. She interviews people who knew him and finds old footage that lead to an unfolding mystery that causes her producer to cancel the project."
"226","Boys Don’t Cry is a multi-award winning drama about identity and love. The film tells the true story of Brandon Teena, a man who lives in a woman’s body who was at the age of 21 was raped and murdered."
"227","The Outsiders is Francis Ford Coppola’s translation of the novel by Susan Eloise of the same name. It tells the story of two rival youth gangs. Filmed in 1983 with a superstar hunk of a cast."
"228","The Blue Angel / Der Blaue Engel is a 1930 German film from Josef von Starnberg. An adaptation of the 1905 novel “The Blue Angel: Small Town Tyrant.”"
"229","Bride of Frankenstein begins where James Whale’s Frankenstein from 1931 ended. Dr. Frankenstein is has not been killed as previously portrayed and now he wants to get away from the mad experiments. Yet when his wife is kidnapped by his creator Frankenstein (played by Boris Karloff) agrees to help him create a new monster, yet this time a woman. This second film is consider better than the first."
"230","Francis Ford Coppola’s classic trilogy about the everyday life of a New York Mafia family. These films, along with their star-studded cast, would go down in history as some of the best Hollywood has ever produced, confirming the legendary status of both Marlon Brando and Al Pacino. The Godfather Part 1 is widely regarded as one of the greatest films of all time."
"231","The complicated political thriller tells the narrowing tale of the old industry. A CIA agent, an impecunious Pakistani, an expert engineer, and an Arabish Emir; all of who’s lives are tied to this black gold tell each of their oil trading stories."
"232","Rumble Fish is Coppola’s second gang film after ‘The Outsiders,’ based on the novel from S. E. Hinton. He tells the story of a young gang leader named Rusty James in an aesthetically black and white filmed tale."
"233","The streets of the Bronx are owned by 60’s youth gangs where the joy and pain of adolescence is lived. Philip Kaufman tells his take on the novel by Richard Price about the history of the Italian-American gang ‘The Wanderers.’"
"234","An eerie German silent film from 1920. This classic expressionistic film is known as a landmark in film history becoming famous worldwide from it’s exceptional new wave style of well built and painted grotesque scenery with contrasted lighting along with the painted effect of light and shadows. The film tells a surrealistic story with an unusual end that was a result of censorship.  "
"235","The film’s name comes from the song  ‘Stand By Me’ by Ben E. King from 1961. The song was also the theme song. This film was modeled from a novella by Stephen King called ‘The Body’ and was the first filmed story from the author. The film tells the story of a group of 10-year-old friends out on their own and the trials and tribulation they are confronted with along the journey."
"236","Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious."
"237","A writer working on a river boat sees a woman dead in the water while with one of his employers. The knows more about the dead woman than he tells. The story unfolds in flashbacks as writer begins causing trouble with his unrevealed knowledge."
"238","This star-studded classic chronicles the everyday life of the Corleones, a New York Mafia dynasty. The multi-Academy Award winning film, based on the novel by Mario Puzo and brilliantly directed by Francis Ford Coppola, is the quintessential gangster film of the new Hollywood movement. Marlon Brando gives the performance of a lifetime as Don Vito in the first part of Coppola's legendary trilogy."
